asst,sst,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,runoff
289.587616,289.587616,7.59E-07,16.86,20.26,13.54,13.24,8.125,23.84375,28.359375,159.4375,236.45312,503.82812,491.90625,582.9531,648.2031
287.308258,287.308258,1.87E-07,14.46,16.45,12.16,12.35,9.734375,28.359375,34.125,188.03125,272.46875,585.3281,552.4531,621.9531,658.5625
285.417084,285.417084,1.78E-07,12.56,14.1,11.36,10.79,11.25,31.03125,37.828125,222.98438,307.09375,701.7031,659.5,716.3125,686.6875
285.176941,285.176941,2.62E-06,12.36,16.44,7.58,7.53,12.21875,31.6875,38.78125,255.89062,345.84375,823.15625,782.1875,858.2969,751.1875
287.797913,287.797913,4.75E-06,13.98,18.97,8.58,7.26,12.96875,32.46875,39.015625,275.64062,378.32812,937.625,902.0625,1003.8281,857.9531
285.230652,285.230652,4.55E-06,13.78,19.74,8.14,6.41,13.53125,33.75,39.84375,279.96875,402.125,1028.1562,1003.09375,1125.1562,995.09375
288.45282,288.45282,7.08E-06,15.7,20.5,9.56,7.39,12.46875,31.71875,38.34375,282.4375,408.34375,1065.4688,1059.6562,1211.8438,1128.7188
288.739227,288.739227,2.09E-06,16.41,20.72,12.84,9.39,11.0625,28.40625,34.5625,272.75,401.34375,1045.4062,1057.375,1250.4688,1232.1562
286.771271,286.771271,7.19E-07,13.24,15.19,10.72,11.39,9.90625,25.71875,31.40625,252.09375,387.5625,993.59375,1014.71875,1234.8438,1293.5625
288.56189,288.56189,4.31E-06,14.12,18.74,8.66,9.17,9.0625,23.90625,29.3125,230.21875,366.625,934.125,957.1875,1182.7188,1307.5
290.075226,290.075226,4.05E-06,16.87,20.96,10.66,11.66,8.375,22.53125,27.6875,212.65625,340.15625,880.625,901.375,1117.9062,1277.8125
292.677399,292.677399,3.33E-06,18.88,22.1,14.02,14.55,7.75,21.34375,26.1875,197.78125,312.3125,834.46875,853.0625,1053.5,1221.6562
291.225159,291.225159,1.30E-06,18.22,21.57,14.05,14.96,7.28125,20.40625,25,185.125,287.65625,791,808.84375,994.03125,1156.875
294.531555,294.531555,6.66E-06,20.37,25.15,16.16,16.04,7.15625,20.0625,24.53125,174.71875,266.625,751.375,767.5625,938.3125,1092.625
294.927032,294.927032,1.09E-05,21.46,26.54,17.16,15.6,7.375,20.96875,25.59375,168.875,255.8125,725.5625,735.65625,888.15625,1031.6562
293.10611,293.10611,4.65E-06,19.7,24.18,15.24,15.15,8.5,24.125,28.96875,173.625,259.5625,737.71875,732.375,851.9375,977.4375
289.42218,289.42218,1.08E-06,16.14,20.04,11.97,13.66,13.03125,35.25,40.40625,196.90625,268.84375,793.28125,773,846.03125,935.15625
293.326233,293.326233,6.89E-06,19.31,23.58,14.2,14.22,13.6875,37.21875,45.875,246.5,282.28125,872.90625,845.96875,882.03125,912.875
291.332458,291.332458,5.87E-07,17.31,19.09,16.12,16.02,13.0625,34.03125,42.125,271.0625,305.375,960.71875,932.78125,953.84375,923.59375
290.072388,290.072388,2.01E-07,16.39,19.03,12.62,15.37,14.1875,34.21875,41.21875,272.875,342.84375,1053.3125,1024.6562,1045.125,980.8125
292.36676,292.36676,5.11E-06,18.47,22.97,13.69,14.2,14.09375,33.1875,40.34375,294.3125,367.8125,1148.7188,1121.6562,1145.0312,1068.9062
294.875305,294.875305,8.53E-06,21.25,24.85,15.77,15.6,14.25,33.875,40.40625,303.875,376.40625,1197.4062,1187.9375,1241.5938,1165.875
293.760345,293.760345,5.45E-06,20.03,24.1,15.84,16.68,13.9375,33.4375,40.34375,292.0625,383.125,1190.9375,1196.625,1301.625,1261.4062
295.218231,295.218231,7.14E-06,21.4,26.02,17.22,17.48,13.125,31.125,37.78125,276.5,385.53125,1167.0312,1176.9688,1314.125,1334.125
293.154968,293.154968,1.67E-06,19.65,21.59,17.4,17.23,19.8125,49.15625,54.75,284.84375,413.96875,1177.0625,1175.2812,1329.2812,1371.5938
290.687561,290.687561,2.39E-06,17.26,22.8,12.3,12.69,21.3125,54.46875,65.625,332.96875,459.5,1263.5,1239.4062,1404.5625,1407
293.145172,293.145172,1.26E-05,19.33,24.36,14.6,12.15,29.9375,75.71875,86.96875,374,501.96875,1358.375,1337.3438,1528.2812,1476.7188
289.055176,289.055176,4.54E-06,15.92,21.28,10.38,10.73,31.125,79.375,96.03125,428.96875,547.90625,1421.125,1409.3125,1643.9688,1600.6562
292.01709,292.01709,1.11E-05,18.69,23.95,13.74,11.73,28.3125,71.84375,87.84375,438.09375,582.1875,1463.7188,1457.5938,1711.6562,1735.7812
294.487885,294.487885,9.68E-06,20.94,25.18,16.82,14.32,25.28125,63.84375,78.15625,410.78125,590.03125,1471.0938,1476.5,1736.5312,1821.1875
289.828003,289.828003,3.65E-06,17.5,23.21,12.25,13.44,22.84375,57.34375,70.1875,373.65625,565.90625,1422.0938,1443.3438,1725.0312,1856.7812
291.231018,291.231018,3.01E-06,17.63,21.83,14.13,15.5,20.4375,51.1875,62.875,338.125,523.875,1336.625,1366.75,1673.0625,1852.125
288.859161,288.859161,2.68E-07,14.93,17.75,11.56,14.18,18.3125,45.875,56.3125,305.46875,479.3125,1246.4375,1277.5312,1588.6875,1808.5938
290.703705,290.703705,3.37E-06,16.11,19.98,12.56,13.88,18.25,45.6875,55.21875,281.96875,445.71875,1168.4375,1195.5938,1493.125,1736.8125
290.069,290.069,4.46E-07,16.56,18.32,15.19,14.82,17.96875,45.71875,55.4375,271.90625,418.59375,1112.375,1133.0312,1409.625,1652.4375
290.086334,290.086334,7.64E-07,17.4,20.35,15.17,14.86,16.4375,42.46875,52.28125,262.65625,395.5,1068.3438,1085.7812,1344.7812,1567.375
292.531311,292.531311,6.16E-06,18.91,23.75,13.89,15.36,16.34375,41.875,50.21875,248.875,379.59375,1032.5938,1047.2812,1288.25,1489.5625
295.759064,295.759064,1.35E-05,21.29,25.83,16.43,16.52,15.5,40.6875,49.125,237.21875,362.65625,999,1012.9375,1237.9375,1420.5
295.697052,295.697052,1.51E-05,21.29,25.71,16.75,15.42,13.9375,37.34375,45.53125,226.65625,342,966.3125,979.59375,1192.625,1358.6875
293.793213,293.793213,6.35E-06,20.14,22.67,17.96,15.26,12.90625,34.25,41.5625,213.875,321.9375,935.28125,948.125,1149.6562,1303.7812
293.594849,293.594849,5.60E-06,21.26,25.24,17.56,16.44,11.9375,31.4375,38.25,200.625,302.78125,902.34375,916.28125,1107.0938,1253.75
296.7677,296.7677,1.12E-05,23.42,26.84,19.91,18.26,10.90625,28.6875,35.125,187.0625,283.90625,863.84375,879.8125,1064.3125,1205.875
295.455078,295.455078,1.77E-05,22.84,28.68,17.25,14.85,10.21875,27.09375,33.09375,174.125,265.25,820.90625,838,1018.03125,1158.25
298.198181,298.198181,1.61E-05,25.66,30.05,20.19,19.13,9.46875,25.53125,31.46875,166,247.34375,783.25,797.84375,968.9375,1109.2188
297.837433,297.837433,1.30E-05,25.39,29.53,19.72,20.88,8.75,23.9375,29.5625,161.1875,232.0625,762.9375,771.15625,924.59375,1059.3125
300.128418,300.128418,2.29E-05,27.02,32.02,22.07,21.27,8.21875,22.96875,28.25,155.59375,221.59375,756.46875,760.375,892.1875,1011.0625
296.592499,296.592499,4.82E-06,23.37,28.53,21.12,21.25,7.75,22.3125,27.5,152.375,221.25,760.6875,763.03125,909.78125,1049.7188
290.406372,290.406372,2.23E-06,17.82,21.38,15.89,13.92,10.8125,29.3125,33.5625,159.625,248.25,811.34375,798.125,957.25,1234.9688
291.475769,291.475769,2.17E-06,18.4,20.7,16.16,14.5,11.6875,31.46875,38.0625,178.53125,293,970.15625,922.03125,1058.6875,1336.375
292.530884,292.530884,7.06E-06,19.67,25.22,15.94,15.42,10.65625,28.78125,35.375,187.40625,312.6875,1156.2188,1112.4062,1245.6875,1383.2188
296.286957,296.286957,1.92E-05,21.98,28.28,15.96,17.26,9.53125,26.0625,32.0625,180.78125,314.53125,1215.0312,1209.9375,1431.5625,1483
298.728882,298.728882,2.53E-05,26.4,31.55,21.24,18.93,8.6875,23.90625,29.5,168.71875,305.6875,1191.0625,1205.0625,1495.7812,1613.1562
297.655884,297.655884,2.99E-05,25.39,32.45,17.98,16.15,8.34375,24.28125,30.125,161.96875,291.34375,1145.6875,1164.8125,1468.625,1677.5312
294.226196,294.226196,2.98E-06,20.36,22.26,18.24,17.65,8.75,25.5625,31.4375,165.84375,299.15625,1152.875,1169.0625,1461.9062,1682.6875
288.893372,288.893372,1.46E-06,17.22,20.56,14.5,12.82,15.03125,40.1875,44.625,177.65625,346.34375,1211.5938,1218.3438,1617.5625,1703.9375
291.608826,291.608826,1.74E-05,18.67,24.7,12.55,11.68,19.21875,50.53125,59.21875,214.4375,385.1875,1294.1562,1291.8438,1792.8438,1825.1562
294.285614,294.285614,2.21E-05,21.3,25.91,16.78,13.11,18.4375,48.21875,58.5,248.96875,396.46875,1330.125,1340.125,1876.5938,1980.5938
294.781433,294.781433,1.73E-05,22.42,26.67,19.23,15.12,16.53125,43,52.4375,252.53125,408.09375,1316.4375,1336.1562,1879.9688,2061.8438
295.231659,295.231659,8.11E-06,22.97,27.12,20.06,17.6,15.59375,40,48.3125,236.71875,412.25,1282.9375,1305.6562,1823.8438,2070.75
293.155884,293.155884,1.44E-06,20.95,24.32,18.17,18.33,14.25,36.59375,44.53125,219.4375,406.5,1246.2188,1269.9375,1758.5625,2028
295.315094,295.315094,1.75E-05,22.18,26.33,17.43,17.76,12.875,33,40.1875,201.84375,392.875,1209.5625,1234.3438,1709.7188,1965.25
296.688416,296.688416,1.54E-05,23.41,26.41,20.68,18.69,11.8125,30.375,37.0625,185,368.40625,1155.375,1185.1562,1658.5,1901.0312
292.597046,292.597046,1.37E-06,20.42,22.24,18.22,18.77,11.09375,28.625,34.8125,172.78125,341.15625,1093.9375,1124.7812,1592.5312,1842.6875
294.09317,294.09317,1.03E-05,20.74,24.25,17.03,17.04,15.84375,37.9375,42.59375,171.8125,330.03125,1056.1562,1077.4062,1526.7188,1788.5
296.461365,296.461365,1.61E-05,23.56,27.32,20,18.05,16.9375,40.53125,48.28125,203.125,327.21875,1076.6875,1077.4375,1488.6875,1730.3125
293.474854,293.474854,7.31E-06,21.43,27.57,15.54,15.8,16.90625,40.0625,47.75,243.28125,331.3125,1134.4062,1124.5625,1477.3438,1675.375
289.492035,289.492035,7.58E-07,16.34,16.99,15.72,13.58,20.21875,47.375,54.34375,279.5625,367.78125,1204.25,1191.25,1502.0625,1645.7812
290.260437,290.260437,1.22E-06,17.25,18.7,16.02,14.68,22.21875,51.75,60.25,313.28125,412.84375,1278.875,1265.5,1565.5938,1650.9062
293.179413,293.179413,7.32E-06,19.35,21.95,15.89,15.59,20.90625,48.6875,57.9375,324.625,443.4375,1330.7812,1325.3438,1641.125,1688.9062
296.187897,296.187897,2.00E-05,22.33,26.66,17.44,17.54,18.75,43.5625,52.0625,308.71875,453.25,1338.4375,1345.375,1682.3125,1744.6875
298.350769,298.350769,1.62E-05,24.81,28.61,21.61,20.93,16.8125,39.0625,46.6875,282.21875,440.34375,1309.6875,1326.5312,1671.625,1783.9375
298.607361,298.607361,8.57E-06,25.31,29.08,23.07,22.89,15.46875,35.6875,42.59375,256.53125,413.6875,1254.4062,1279.25,1629.7188,1791.4375
299.181183,299.181183,1.81E-05,25.67,29.99,20.18,22.73,14.6875,33.34375,39.65625,235.75,383.21875,1183.8438,1212.1875,1565.0625,1770.6562
294.56012,294.56012,1.22E-05,21.22,25.42,17.51,17.71,16.125,36.03125,41.78125,224.59375,358.53125,1117.2812,1142.5938,1481.25,1723.2188
297.850037,297.850037,2.50E-05,23.85,29.02,18.54,19.01,16.78125,37.21875,43.78125,233.6875,344.25,1102.9062,1109,1400.8438,1656.8125
298.909302,298.909302,3.21E-05,25.83,31.15,19.06,21.04,16.125,35.4375,42.03125,248.96875,333.3125,1167.1875,1152.8125,1362.9688,1582.4062
298.717804,298.717804,3.13E-05,25.17,30.71,19.09,20.86,17.8125,38.1875,43.46875,255.3125,338.4375,1223.8125,1215.7188,1385.6875,1529.8438
300.524841,300.524841,3.61E-05,28.1,33.17,22.94,21.64,17.03125,37.21875,43.875,257.71875,350.84375,1231.1562,1233.5625,1417.1562,1519.2812
297.85202,297.85202,1.88E-05,25.36,30.42,19.71,20.66,17.625,40.84375,47.0625,259.90625,353.71875,1209.3438,1218.0938,1416.9688,1524.9375
299.913025,299.913025,3.19E-05,26.83,31.22,23.18,20.98,16.5,39.53125,47.375,270.0625,355.40625,1180.5625,1189.5,1389.9062,1514.0312
297.38916,297.38916,1.69E-05,24.1,26.85,20.79,21.69,16.46875,39.59375,46.4375,266.46875,356.25,1171.1562,1175.5312,1360.625,1485.6875
295.762268,295.762268,4.95E-06,21.76,23.71,20.45,20.16,16.53125,39.9375,47,255.8125,353.6875,1155.0625,1163.4688,1342.9375,1459.4062
296.391876,296.391876,7.41E-06,23.17,26.01,20.75,20.48,15.34375,37.375,44.78125,242.5625,341.8125,1121.1562,1134.5625,1323.9062,1445.7188
298.953766,298.953766,2.56E-05,25.39,29.71,21.31,21.41,17.9375,42.375,48.03125,229.25,326.09375,1078.8438,1094.7188,1289.3438,1427.4688
300.868317,300.868317,3.30E-05,27.31,31.08,23.12,23.08,17.875,42.4375,50.09375,225.65625,311.5,1035.3438,1051.0312,1245,1394.4062
300.61911,300.61911,3.38E-05,28.53,32.71,23.83,23.35,16.375,38.6875,46.3125,222.46875,298.71875,999.1875,1012.46875,1201.0312,1349.75
294.902069,294.902069,8.62E-06,23.92,28.08,19.13,18.9,14.71875,35.15625,42.40625,212.09375,288.90625,964.3125,977.9375,1160.4062,1301.9688
296.92569,296.92569,3.84E-05,24.41,30.25,18.6,17.94,13.1875,32.09375,38.96875,199.03125,278.3125,929.03125,942.53125,1119.1875,1255.125
299.716705,299.716705,4.41E-05,27.61,32.03,23.4,20.88,11.84375,29.65625,36.125,186.375,264.5,901.71875,913.03125,1078.0312,1209.25
301.591125,301.591125,3.72E-05,28.96,32.9,24.86,23.77,10.84375,27.84375,33.90625,175.875,250.3125,872.75,885.40625,1041.9062,1165.9688
300.708252,300.708252,2.91E-05,26.78,29.68,23.11,23.8,10.03125,26.4375,32.1875,166.9375,237.4375,835.125,850.25,1006.125,1126.2188
302.008301,302.008301,3.61E-05,28.46,32.52,24.97,24,9.34375,25.28125,30.78125,159.875,225.625,797.1875,811.90625,965.65625,1086.9688
301.9039,301.9039,3.04E-05,28.5,32.21,24.85,24.75,8.8125,24.8125,30.53125,155.59375,215.8125,769.59375,780.59375,924.59375,1046.1875
301.677338,301.677338,2.14E-05,27.88,31.15,25.36,24.94,8.53125,24.53125,30.375,154.875,208.875,755.59375,762.5625,892.3125,1006.8125
300.557617,300.557617,2.69E-05,27.39,32.82,23.16,24.1,11.0625,29.0625,34.40625,160.75,208.90625,760.5,761.3125,883.5,993.34375
295.003815,295.003815,2.92E-06,22,23.59,20.47,20.31,17.59375,41,46.34375,176,222.4375,797.65625,787.5,905.1875,1034.4688
293.982941,293.982941,2.29E-06,21.41,23.1,20.29,19.06,18.4375,42.625,51.0625,192.28125,237.78125,840.84375,830.84375,955.625,1077.6562
294.255859,294.255859,1.86E-06,21.84,24.38,19.38,19.86,17.09375,38.9375,47.25,194.21875,248,861.28125,859.375,1015,1121.8438
296.479828,296.479828,1.41E-05,22.71,25.83,20,19.94,15.5625,35.5625,43.34375,185.71875,253.40625,860.125,865.125,1046.0938,1166.5625
298.068207,298.068207,2.17E-05,24.46,27.62,20.97,20.63,14.03125,32.625,39.875,174.875,249.92188,840.90625,851.9375,1043.5312,1199.0625
300.212952,300.212952,2.94E-05,26.53,29.81,23.73,21.95,12.6875,30.28125,37.0625,165.3125,239.5,806.78125,822.59375,1017.71875,1201.0781
297.069641,297.069641,7.47E-07,23.7,24.72,21.39,22.91,11.6875,28.671875,35.09375,158.59375,227.26562,770.1406,787,984.7969,1239.8906
300.56073,300.56073,3.03E-05,27.26,31.42,23.78,23.08,11.3125,28.15625,34.375,155.625,216.625,746.8594,758.5469,955.8594,1322.4531
302.78833,302.78833,3.68E-05,28.5,32.28,24.94,24.12,10.5625,27.25,33.515625,155.96875,209.1875,758.46875,756.9844,934.6875,1317.7656
300.522858,300.522858,2.89E-05,27.25,31.43,22.78,23.7,10.203125,26.3125,32.203125,155.26562,205.89062,788.28125,781.21875,927.1719,1256.7344
300.648163,300.648163,3.48E-05,27.75,31.41,24.21,23.3,9.734375,25.53125,31.296875,152.45312,205.79688,802.9375,800.84375,935.7969,1211.3438
300.515015,300.515015,3.48E-05,28.49,31.67,24.86,22.9,9.125,24.53125,30.109375,148.96875,204.04688,799.0781,803.40625,946.75,1184.4531
300.475098,300.475098,3.08E-05,27.8,30.59,25.75,23.03,8.71875,23.765625,29.09375,145.42188,201.3125,783.6719,791.8906,947.53125,1164.8281
301.497772,301.497772,3.79E-05,29.81,32.8,27.19,23.03,8.4375,23.234375,28.34375,143.04688,202.9375,782.1875,783.7344,937.78125,1148.9688
302.494476,302.494476,4.83E-05,30.59,33.75,27.57,24.01,8.375,23.328125,28.3125,142.57812,214.10938,816.6406,804.8594,933.625,1127.875
303.467285,303.467285,5.07E-05,30.51,33.95,26.29,25.61,8.734375,23.734375,28.8125,144.79688,226.20312,881.875,860.1094,956.5,1105.3594
304.005646,304.005646,3.96E-05,30.08,34.14,26.16,26.25,9.171875,24.953125,29.96875,147.14062,227.82812,946.8125,929.3906,1015.8594,1100.875
305.378632,305.378632,3.14E-05,30.63,34.8,26.48,26.48,9.421875,25.734375,31.125,148.35938,224.625,973.15625,968.90625,1089.6094,1137.7031
303.096466,303.096466,3.27E-05,29.37,32.41,26.08,26.47,11.4375,30.109375,35.390625,150.42188,221.1875,968,973.7656,1136.8594,1201.6875
301.711365,301.711365,2.19E-05,27.09,31.5,23.96,25.24,11.90625,31.328125,38.21875,161.04688,226.32812,954.8594,961.7969,1166.3906,1271.3594
295.62384,295.62384,1.72E-06,22.59,24.67,20.38,20.85,18.171875,42.75,47.765625,173.35938,245.65625,964.75,963.25,1184.4375,1383.5312
298.34079,298.34079,3.64E-05,25.36,30.33,21.31,20.62,20.484375,47.640625,56.046875,194.82812,267.92188,995.7969,988.5625,1216.0781,1528.4688
301.030243,301.030243,4.28E-05,28.59,32.72,24.47,23.19,18.96875,43.625,52.484375,211.59375,275.6875,1019.6875,1014.71875,1259.0312,1577.9844
302.597443,302.597443,3.94E-05,29.76,33.22,26.83,25.42,17.03125,38.96875,47.265625,207.20312,282.90625,1034.625,1032.6406,1280.75,1565.8125
300.754395,300.754395,2.03E-05,28.23,32.51,24.81,25.26,18.28125,37.734375,44.59375,200.15625,305.125,1043.8438,1044.4844,1291.3281,1558.125
299.593903,299.593903,6.95E-06,27.64,31.71,24.52,24.62,29.171875,63.296875,68.90625,208.39062,361.26562,1085.2656,1075.6562,1323.9688,1587.2188
302.138947,302.138947,3.91E-05,29.75,34.12,26.24,24.92,29.8125,68.34375,81.421875,251.5,383.40625,1139.4688,1129.9062,1389.25,1621.1875
302.847961,302.847961,5.34E-05,31.15,34.47,28.34,24.13,26.578125,60.859375,73.28125,265.60938,383.46875,1142.9062,1148.4844,1447.2812,1641.8594
302.165894,302.165894,4.39E-05,29.85,33.19,25.81,24.7,26.453125,57.921875,68.609375,254.03125,395.35938,1127.375,1134.8281,1449.125,1668.6094
302.307556,302.307556,3.78E-05,29.49,33.23,26.17,25.19,26.46875,57.59375,68.171875,253.28125,401.375,1150.5938,1144.7344,1463.7188,1676.2344
302.58905,302.58905,4.42E-05,29.99,33.44,26.16,24.89,24.8125,54.984375,65.875,260.23438,400.42188,1246.5312,1221.0938,1550.7812,1693.875
303.52243,303.52243,4.28E-05,30.31,34.53,27.02,25.79,29.1875,64.859375,74.734375,271.20312,408.20312,1379.6562,1349.8125,1664.3438,1758.0938
302.907227,302.907227,4.03E-05,29.05,33.6,23.28,24.84,29.3125,68,82.40625,304.32812,429.6875,1505.4375,1481.6406,1804.0781,1856.2344
300.757324,300.757324,3.08E-05,26.85,29.86,23.82,23.47,31.65625,72.390625,85.40625,330.34375,456.71875,1620.2188,1599.2812,1956.5,1990.8438
301.975433,301.975433,3.54E-05,28.79,32.7,25,24.51,29.9375,68.359375,82.296875,337.53125,478.51562,1729.2188,1713.3438,2086.5469,2146.8125
301.343323,301.343323,4.69E-05,29.6,33.55,26.12,22.55,27.75,62.046875,74.484375,324.8125,481.64062,1767.7188,1771.4688,2172.6562,2283.4219
301.040497,301.040497,3.42E-05,29.26,33.12,25.2,23.63,25.703125,57.03125,68.78125,302.09375,471.71875,1737.2188,1755.0781,2189.5781,2370.9219
301.521271,301.521271,2.49E-05,27.88,31.74,24.74,24.88,24.296875,55.328125,66.90625,281.23438,455.34375,1689.7656,1711.3594,2178.8125,2398.6719
301.150116,301.150116,1.87E-05,28.61,32.26,25.13,24.95,25.421875,57.171875,69.515625,268.3125,437.29688,1631.5312,1659.5,2178.1875,2405.75
303.121155,303.121155,3.52E-05,28.84,33.77,24.99,25.26,25.546875,55.890625,68.46875,259.29688,418.04688,1543.0938,1578.2344,2151.8281,2411.375
302.687256,302.687256,4.13E-05,28.77,32.85,26.11,25.28,23.765625,52.109375,64.28125,246.14062,397.89062,1444.3438,1480.125,2067.3125,2381.8125
301.675079,301.675079,3.37E-05,28.57,31.27,26.86,23.85,23,49.484375,60.78125,232.82812,379.375,1364.7344,1393.8125,1950.125,2301.7969
300.155151,300.155151,1.94E-05,26.5,28.16,24.58,23.51,22.015625,47.328125,58.25,221.14062,361.5625,1303.4844,1328.625,1847.5781,2185.0469
301.409058,301.409058,3.11E-05,27.12,30.76,22.7,23.66,21.234375,46.03125,56.5,211.34375,343.07812,1240.9688,1267.5625,1768.0938,2072.2188
300.316772,300.316772,2.63E-05,26.62,30.99,23.2,23.32,20.0625,44.640625,54.8125,205.875,328.82812,1174.8125,1201.25,1686.0938,1982.2344
300.050934,300.050934,2.14E-05,26.94,30.59,24.03,23.72,18.359375,41.78125,51.703125,207.90625,320.75,1128.5938,1147.5,1599.5469,1901.3594
301.418213,301.418213,2.86E-05,27.88,31.25,24.65,24.14,18.609375,41.15625,50.53125,209.03125,317.14062,1118.4062,1126.3438,1540.625,1815.9219
301.624084,301.624084,2.40E-05,29.08,33.07,25.76,25.19,17.984375,40.515625,50.390625,205.04688,314.67188,1127.9062,1131.9531,1526.8594,1745.7656
302.361938,302.361938,2.55E-05,28.61,31.88,25.35,25.29,21.234375,43.953125,53.265625,198.54688,308.42188,1110.2656,1124.0469,1523.9219,1707.0938
302.869843,302.869843,3.08E-05,29.27,32.61,26.01,25.55,21.453125,44.390625,54.515625,193.75,299.70312,1062.6562,1083.2188,1498.0469,1687.0312
303.268829,303.268829,3.77E-05,30,35.04,26.13,25.45,19.875,41.890625,51.828125,187.79688,288.89062,1011.9844,1032.2188,1447.8125,1660.625
303.672241,303.672241,4.05E-05,30.79,34.76,26.26,25.99,18.21875,39.296875,48.8125,180.5625,276.76562,964.9531,984.21875,1379.6562,1614.4531
302.494293,302.494293,3.43E-05,30.03,33.34,26.06,24.91,16.703125,37,46.125,172.79688,265.98438,917.1094,936.9844,1301.0781,1547.9219
303.104553,303.104553,4.38E-05,30.59,34.56,26.08,24.75,15.578125,35.15625,43.75,165.5625,255.71875,869.4375,889.53125,1231.8281,1467.4062
302.411011,302.411011,4.75E-05,30.93,35.41,26.37,23.77,14.484375,33.59375,41.84375,159.375,244.79688,820.8906,841.2656,1166.8594,1386.2969
303.118286,303.118286,5.22E-05,31.41,35.99,27.18,24.09,13.359375,31.984375,39.890625,154.42188,234.76562,773.3125,793.3594,1099.25,1312.1562
304.268799,304.268799,4.50E-05,32.04,36.13,28.02,24.64,13.25,31.328125,38.6875,150.21875,226,728.6875,747.6875,1031.7656,1239.5469
303.626099,303.626099,4.62E-05,32.39,36.03,28.46,25.1,12.8125,30.640625,37.84375,147.25,217.53125,688.1719,705.75,967.03125,1166.125
305.174072,305.174072,4.24E-05,32.9,36.8,28.93,25.05,11.9375,29.375,36.34375,145.1875,209.75,651.96875,668.0156,907.2344,1093.9844
303.51178,303.51178,3.97E-05,32.36,36.53,29.2,23.69,11.140625,28.1875,34.828125,142.98438,205.29688,622.21875,635.75,854.5,1026.2656
303.074493,303.074493,4.59E-05,31.83,36.9,27.4,23.6,10.34375,27.03125,33.390625,140.6875,205.98438,606.0156,613.53125,811.625,965.1875
304.427216,304.427216,4.86E-05,32.84,37.66,28.53,24.15,9.734375,26.078125,32.140625,139.625,207.25,605.5469,607.40625,783.625,912.2969
305.132843,305.132843,4.74E-05,33.88,39.03,26.02,21.78,11.96875,31.984375,36.296875,161.35938,204.75,601.4219,605.21875,770.6875,869.9531
299.120453,299.120453,1.47E-05,26.17,28.32,22.61,21.76,16.515625,41.4375,46.1875,222.4375,213.23438,591.4531,597.6094,761.7031,842.0469
296.374451,296.374451,5.01E-06,23.97,26.99,22.77,21.06,16.890625,41.71875,48.75,252.4375,239.67188,591.9375,595,751.8281,827.25
297.397003,297.397003,1.68E-05,24.66,26.76,23.47,19.14,15.421875,37.890625,44.796875,237.59375,269.20312,604.3594,602.6719,743.6094,818.90625
295.681152,295.681152,6.17E-06,24.29,28.06,19.27,17.26,14,34.375,40.734375,211.65625,283.125,621.0156,616.8906,739.7969,812.8906
293.652924,293.652924,1.79E-06,20.73,22.27,19.4,18.7,13.015625,31.78125,37.609375,191.875,277.96875,632.3594,629.875,745.28125,805.84375
294.322723,294.322723,5.45E-06,21.31,24.02,18.59,17.96,12,29.4375,35.015625,179.20312,262.89062,634.3906,635.8125,759.6875,800.0469
296.972382,296.972382,1.89E-05,23.87,28.05,19.72,19.06,10.984375,27.21875,32.453125,168.45312,245.0625,622.0625,629.125,772.03125,801.40625
299.670135,299.670135,2.68E-05,26.46,30.56,21.42,20.59,10.078125,25.484375,30.375,158.46875,230.1875,601.5156,611.71875,766.9531,808.65625
298.114929,298.114929,4.57E-06,26.96,31.28,24.21,21.2,9.34375,24.3125,28.984375,150.34375,217.96875,580.09375,590.9531,746.8281,813.375
296.522003,296.522003,5.73E-06,23.2,24.82,21.66,19.82,8.828125,24.09375,29.046875,143.84375,207.59375,559.3281,570.125,720.59375,808
294.511047,294.511047,1.04E-06,21.46,22.87,20.29,19.53,8.515625,23.84375,28.9375,139.71875,198.98438,539.9531,550.25,693.3594,792.2656
295.447998,295.447998,9.05E-06,22.1,25.87,18.59,18.35,8.5,23.75,28.6875,137.125,192.34375,525.6406,533.375,667.1406,770.0156
297.129974,297.129974,1.54E-05,22.64,25.36,20.19,19.43,8.46875,23.65625,28.515625,136.85938,187.04688,521.34375,524.4375,644.09375,743.9844
296.034149,296.034149,2.77E-06,22.54,24.54,20.99,20.14,8.328125,23.203125,27.96875,138.25,183.82812,527.0469,526.15625,629.2656,718.1875
294.674347,294.674347,1.88E-06,21.82,25.1,18.3,19.41,9.0625,23.546875,27.84375,137.84375,182.71875,535.875,533.8594,624.8906,696.8125
297.599609,297.599609,2.23E-05,24.26,29.3,19.01,19.87,9.96875,24.484375,28.609375,135.57812,182.20312,543.5,541.8281,627.0156,681.59375
299.06424,299.06424,2.83E-05,25.94,31.03,20.95,20.45,9.734375,24.265625,28.65625,133.375,180.70312,548.53125,548.03125,631.75,673.875
298.228821,298.228821,2.12E-05,26.33,31.18,22.7,18.61,10.40625,24.34375,28.28125,131.53125,178.89062,548.96875,550.6719,636.8125,673.0469
297.396484,297.396484,1.23E-05,24.79,28.96,20.99,19.41,12.03125,26.15625,29.734375,130.10938,177.09375,544.96875,548.6094,640.34375,676.6719
